wallet_id,transaction_sequence_number,transaction_time,amount,transaction_type,order_id
1808,5854,2024-01-31 00:00:00,16675.36,Payment,19136
1917,5855,2023-02-09 00:00:00,17185.87,Payment,14686
1883,5856,2023-02-25 00:00:00,10637.46,Payment,14863
893,5857,2022-12-04 00:00:00,13380.63,Payment,13800
386,5858,2021-06-30 00:00:00,14287.51,Payment,7033
248,5859,2020-05-23 00:00:00,3469.51,Payment,1723
1738,5860,2023-09-21 00:00:00,7001.50,Payment,17448
1339,5861,2024-08-13 00:00:00,311.37,Payment,21565
1978,5862,2020-01-25 00:00:00,28790.57,Payment,294
1395,5863,2024-10-22 00:00:00,13180.30,Payment,22440
605,5864,2026-01-14 00:00:00,97640.90,Payment,25491
1736,5865,2023-05-10 00:00:00,5255.72,Payment,15808
1884,5866,2025-03-10 00:00:00,25045.91,Payment,24241
523,5867,2025-02-16 00:00:00,12497.85,Payment,23941
1160,5868,2023-04-17 00:00:00,11315.23,Payment,15542
428,5869,2022-01-01 00:00:00,15812.27,Payment,9436
694,5870,2024-12-21 00:00:00,5595.91,Payment,23175
960,5871,2022-06-20 00:00:00,14892.07,Payment,11598
1870,5872,2024-10-26 00:00:00,13708.83,Payment,22493
1604,5873,2020-02-29 00:00:00,16113.45,Payment,700
641,5874,2025-01-07 00:00:00,3972.00,Payment,23384
936,5875,2023-08-25 00:00:00,292.29,Payment,17128
1355,5876,2023-02-06 00:00:00,1124.76,Payment,14627
70,5877,2024-01-24 00:00:00,381.41,Payment,19048
1296,5878,2025-01-25 00:00:00,34868.72,Payment,23628
1912,5879,2020-04-03 00:00:00,15597.77,Payment,1091
1618,5880,2022-07-05 00:00:00,18998.85,Payment,11801
1289,5881,2026-02-13 00:00:00,100265.64,Payment,25313
1100,5882,2026-01-09 00:00:00,104295.80,Payment,25786
1913,5883,2023-12-10 00:00:00,18619.16,Payment,18470
499,5884,2025-05-12 00:00:00,11335.16,Payment,25027
1542,5885,2022-11-26 00:00:00,20506.42,Payment,13707
265,5886,2021-09-08 00:00:00,4161.49,Payment,7942
1798,5887,2025-02-14 00:00:00,9709.34,Payment,23898
1000,5888,2023-10-22 00:00:00,11885.46,Payment,17851
540,5889,2020-12-21 00:00:00,25644.61,Payment,4525
224,5890,2022-08-02 00:00:00,10610.30,Payment,12184
445,5891,2026-02-11 00:00:00,111008.07,Payment,25390
883,5892,2024-02-26 00:00:00,19128.64,Payment,19448
829,5893,2024-04-15 00:00:00,21887.07,Payment,20086
1116,5894,2022-08-16 00:00:00,6530.61,Payment,12375
507,5895,2026-02-19 00:00:00,104300.93,Payment,25672
726,5896,2025-05-02 00:00:00,8508.63,Payment,24892
234,5897,2024-02-09 00:00:00,259.20,Payment,19248
258,5898,2026-02-09 00:00:00,104245.59,Payment,26298
1799,5899,2023-08-31 00:00:00,3323.47,Payment,17213
1799,5900,2021-07-28 00:00:00,27454.83,Payment,7390
565,5901,2024-06-30 00:00:00,7611.73,Payment,21026
600,5902,2023-01-27 00:00:00,2929.64,Payment,14488
24,5903,2021-03-29 00:00:00,4145.06,Payment,5821
381,5904,2021-01-31 00:00:00,33711.07,Payment,5067
1071,5905,2023-08-30 00:00:00,470.20,Payment,17189
456,5906,2020-03-31 00:00:00,7090.18,Payment,1050
684,5907,2025-01-19 00:00:00,24518.52,Payment,23555
1912,5908,2022-03-05 00:00:00,29920.80,Payment,10249
1120,5909,2021-01-29 00:00:00,26524.46,Payment,5022
1249,5910,2021-02-21 00:00:00,8374.36,Payment,5333
1139,5911,2021-05-01 00:00:00,3146.36,Payment,6313
714,5912,2020-04-16 00:00:00,9180.58,Payment,1262
1908,5913,2020-08-01 00:00:00,786.60,Payment,2625
652,5914,2024-08-14 00:00:00,1152.28,Payment,21575
951,5915,2022-10-20 00:00:00,8802.91,Payment,13223
665,5916,2025-04-11 00:00:00,22323.35,Payment,24629
1898,5917,2023-05-09 00:00:00,36988.64,Payment,15810
1761,5918,2024-01-21 00:00:00,3711.44,Payment,19016
750,5919,2023-08-19 00:00:00,119.26,Payment,17055
1902,5920,2021-07-06 00:00:00,27679.62,Payment,7100
1503,5921,2023-03-02 00:00:00,2140.14,Payment,14923
1469,5922,2024-02-21 00:00:00,12020.42,Payment,19379
1650,5923,2021-04-07 00:00:00,5146.90,Payment,5940
963,5924,2026-01-13 00:00:00,98939.55,Payment,26022
677,5925,2024-04-13 00:00:00,10705.34,Payment,20033
928,5926,2023-07-25 00:00:00,19677.59,Payment,16735
1941,5927,2024-12-25 00:00:00,5904.92,Payment,23210
1372,5928,2020-10-22 00:00:00,8213.38,Payment,3706
784,5929,2025-05-19 00:00:00,17493.66,Payment,25110
1616,5930,2024-06-01 00:00:00,25222.28,Payment,20641
1287,5931,2026-01-22 00:00:00,101567.36,Payment,25682
362,5932,2025-04-11 00:00:00,20933.01,Payment,24619
1665,5933,2023-11-26 00:00:00,5923.88,Payment,18269
229,5934,2020-05-11 00:00:00,11334.61,Payment,1562
1519,5935,2026-02-13 00:00:00,102908.24,Payment,25711
1875,5936,2026-01-08 00:00:00,109686.08,Payment,25332
500,5937,2022-11-25 00:00:00,8252.65,Payment,13702
1535,5938,2020-10-02 00:00:00,24494.31,Payment,3446
501,5939,2026-02-14 00:00:00,113641.29,Payment,25780
360,5940,2023-05-02 00:00:00,18629.42,Payment,15714
1038,5941,2020-10-08 00:00:00,8412.30,Payment,3532
84,5942,2020-02-10 00:00:00,15348.50,Payment,491
1579,5943,2026-02-06 00:00:00,110952.60,Payment,25554
927,5944,2024-12-15 00:00:00,8398.18,Payment,23093
1561,5945,2020-01-13 00:00:00,1832.83,Payment,127
845,5946,2023-10-10 00:00:00,12706.41,Payment,17716
1927,5947,2020-01-17 00:00:00,1461.18,Payment,171
696,5948,2025-05-09 00:00:00,21146.89,Payment,24976
1011,5949,2022-04-14 00:00:00,16006.99,Payment,10769
550,5950,2024-02-16 00:00:00,8283.31,Payment,19342
1237,5951,2026-01-22 00:00:00,106919.14,Payment,26352
47,5952,2023-11-30 00:00:00,10681.33,Payment,18337
28,5953,2026-01-20 00:00:00,106949.96,Payment,25820
1543,5954,2021-11-03 00:00:00,565.98,Payment,8682
1407,5955,2022-01-25 00:00:00,1350.34,Payment,9746
1503,5956,2026-02-08 00:00:00,105628.55,Payment,26348
1461,5957,2026-01-31 00:00:00,106912.11,Payment,26218
1035,5958,2020-09-02 00:00:00,30891.77,Payment,3047
1761,5959,2022-11-24 00:00:00,11391.76,Payment,13674
466,5960,2021-12-25 00:00:00,9067.74,Payment,9344
1388,5961,2021-12-13 00:00:00,17677.44,Payment,9199
948,5962,2024-03-27 00:00:00,5509.96,Payment,19855
1106,5963,2024-10-19 00:00:00,2693.38,Payment,22384
460,5964,2025-05-03 00:00:00,18960.47,Payment,24898
445,5965,2026-02-02 00:00:00,113647.67,Payment,26190
1391,5966,2023-02-20 00:00:00,11771.16,Payment,14797
1684,5967,2021-04-07 00:00:00,6200.12,Payment,5965
1680,5968,2022-03-19 00:00:00,14357.07,Payment,10461
220,5969,2020-11-26 00:00:00,2065.73,Payment,4175
1380,5970,2020-01-27 00:00:00,11794.18,Payment,314
719,5971,2026-02-02 00:00:00,100316.65,Payment,25968
588,5972,2020-02-28 00:00:00,10383.27,Payment,695
1166,5973,2023-02-18 00:00:00,10333.10,Payment,14774
548,5974,2026-02-04 00:00:00,105617.79,Payment,26027
1433,5975,2021-10-22 00:00:00,3332.03,Payment,8497
1363,5976,2023-11-29 00:00:00,24122.54,Payment,18322
63,5977,2023-12-03 00:00:00,15431.72,Payment,18369
1000,5978,2021-01-04 00:00:00,19619.15,Payment,4707
1161,5979,2024-01-22 00:00:00,1498.12,Payment,19014
1131,5980,2020-12-22 00:00:00,7552.52,Payment,4558
1292,5981,2022-05-19 00:00:00,22920.36,Payment,11175
1550,5982,2023-06-01 00:00:00,8449.42,Payment,16064
1140,5983,2023-10-19 00:00:00,14935.30,Payment,17827
1247,5984,2026-01-28 00:00:00,106975.13,Payment,25694
949,5985,2021-01-28 00:00:00,11614.72,Payment,5024
1181,5986,2023-03-04 00:00:00,8886.36,Payment,14965
1938,5987,2025-03-14 00:00:00,7960.92,Payment,24291
1018,5988,2023-09-25 00:00:00,8557.38,Payment,17536
215,5989,2024-03-21 00:00:00,290.10,Payment,19781
1896,5990,2023-08-10 00:00:00,5098.18,Payment,16936
59,5991,2026-01-07 00:00:00,106971.55,Payment,25486
968,5992,2026-02-10 00:00:00,100268.64,Payment,25406
539,5993,2024-03-14 00:00:00,3166.65,Payment,19686
1330,5994,2022-07-31 00:00:00,3753.37,Payment,12159
1692,5995,2020-11-26 00:00:00,2962.65,Payment,4196
1892,5996,2024-10-02 00:00:00,38948.14,Payment,22202
1,5997,2020-01-16 00:00:00,8556.38,Payment,177
1798,5998,2022-02-28 00:00:00,843.59,Payment,10210
249,5999,2022-07-12 00:00:00,16573.75,Payment,11888
500,6000,2026-01-21 00:00:00,104308.09,Payment,25297
1691,6001,2022-03-14 00:00:00,11953.24,Payment,10399
1551,6002,2020-08-21 00:00:00,4804.52,Payment,2886
129,6003,2022-01-16 00:00:00,9934.36,Payment,9638
289,6004,2024-02-15 00:00:00,12451.91,Payment,19317
821,6005,2023-09-25 00:00:00,6857.28,Payment,17516
1601,6006,2026-01-30 00:00:00,109643.12,Payment,25838
1444,6007,2024-04-22 00:00:00,53.22,Payment,20167
1666,6008,2023-07-28 00:00:00,4107.22,Payment,16767
165,6009,2026-02-12 00:00:00,101611.72,Payment,26165
1316,6010,2026-02-01 00:00:00,102908.82,Payment,25391
1421,6011,2021-10-21 00:00:00,1766.95,Payment,8481
384,6012,2023-02-06 00:00:00,807.64,Payment,14629
1486,6013,2021-10-05 00:00:00,7830.63,Payment,8287
1602,6014,2023-10-14 00:00:00,8113.82,Payment,17754
1049,6015,2024-10-13 00:00:00,6386.19,Payment,22315
1287,6016,2024-04-13 00:00:00,6566.22,Payment,20043
1656,6017,2023-06-19 00:00:00,9468.26,Payment,16276
258,6018,2026-01-24 00:00:00,109602.57,Payment,25498
1882,6019,2021-10-25 00:00:00,18981.87,Payment,8528
1821,6020,2022-11-03 00:00:00,3965.72,Payment,13433
1369,6021,2024-10-06 00:00:00,10451.57,Payment,22231
1958,6022,2026-01-26 00:00:00,102988.30,Payment,25693
145,6023,2022-07-07 00:00:00,6227.42,Payment,11826
571,6024,2024-08-22 00:00:00,12348.22,Payment,21697
1337,6025,2022-01-04 00:00:00,6781.51,Payment,9462
1490,6026,2021-06-29 00:00:00,9163.81,Payment,7022
529,6027,2021-11-15 00:00:00,241.18,Payment,8822
1644,6028,2022-05-25 00:00:00,16705.56,Payment,11270
1650,6029,2022-08-29 00:00:00,11736.40,Payment,12527
877,6030,2020-07-07 00:00:00,2356.61,Payment,2306
1896,6031,2024-07-07 00:00:00,10955.60,Payment,21107
377,6032,2026-01-26 00:00:00,114922.97,Payment,26018
1627,6033,2026-02-12 00:00:00,96276.61,Payment,25822
558,6034,2021-05-03 00:00:00,16207.71,Payment,6336
1306,6035,2021-04-07 00:00:00,4647.19,Payment,5952
1614,6036,2023-11-13 00:00:00,4229.74,Payment,18121
345,6037,2022-10-05 00:00:00,4448.17,Payment,13019
1634,6038,2020-07-30 00:00:00,12010.10,Payment,2610
1083,6039,2021-03-17 00:00:00,3281.11,Payment,5670
1511,6040,2026-02-11 00:00:00,101644.50,Payment,25614
493,6041,2021-02-22 00:00:00,10606.54,Payment,5329
1286,6042,2021-03-23 00:00:00,11914.90,Payment,5737
1289,6043,2026-01-09 00:00:00,102913.42,Payment,26113
169,6044,2023-07-09 00:00:00,10428.36,Payment,16531
1144,6045,2021-12-19 00:00:00,20577.06,Payment,9266
1525,6046,2024-02-13 00:00:00,27773.43,Payment,19305
1146,6047,2026-01-25 00:00:00,106986.39,Payment,25746
382,6048,2026-02-19 00:00:00,113645.32,Payment,25908
436,6049,2022-09-14 00:00:00,8453.43,Payment,12734
190,6050,2020-11-07 00:00:00,20080.22,Payment,3921
1388,6051,2025-01-08 00:00:00,13607.60,Payment,23415
34,6052,2020-08-18 00:00:00,1201.41,Payment,2854
1764,6053,2026-01-15 00:00:00,100294.26,Payment,25474
518,6054,2021-09-21 00:00:00,44093.17,Payment,8092
788,6055,2023-11-03 00:00:00,10077.00,Payment,17976
1800,6056,2020-03-30 00:00:00,4930.62,Payment,1057
1682,6057,2024-12-24 00:00:00,5376.33,Payment,23217
635,6058,2025-03-24 00:00:00,7648.54,Payment,24424
1131,6059,2025-04-19 00:00:00,2284.01,Payment,24723
1627,6060,2020-10-09 00:00:00,3427.10,Payment,3549
84,6061,2026-02-03 00:00:00,113677.46,Payment,25270
210,6062,2023-06-06 00:00:00,10063.15,Payment,16129
1198,6063,2020-02-03 00:00:00,14439.52,Payment,401
427,6064,2023-02-28 00:00:00,7667.71,Payment,14905
1471,6065,2020-05-22 00:00:00,25803.85,Payment,1717
815,6066,2024-12-19 00:00:00,11521.54,Payment,23145
1108,6067,2026-02-07 00:00:00,114933.58,Payment,25649
1024,6068,2024-08-29 00:00:00,25066.07,Payment,21753
622,6069,2024-02-09 00:00:00,31595.43,Payment,19241
787,6070,2023-01-13 00:00:00,1250.46,Payment,14335
763,6071,2026-02-05 00:00:00,102917.60,Payment,25623
616,6072,2020-02-12 00:00:00,1192.58,Payment,519
776,6073,2024-04-19 00:00:00,351.82,Payment,20121
1850,6074,2021-11-25 00:00:00,43482.08,Payment,8954
494,6075,2023-08-24 00:00:00,797.98,Payment,17133
1289,6076,2022-02-09 00:00:00,940.95,Payment,9962
919,6077,2021-07-10 00:00:00,1587.88,Payment,7144
244,6078,2024-07-05 00:00:00,2137.94,Payment,21089
926,6079,2023-05-31 00:00:00,8770.80,Payment,16061
654,6080,2021-11-21 00:00:00,76.44,Payment,8895
491,6081,2026-02-03 00:00:00,112298.01,Payment,26103
624,6082,2021-01-17 00:00:00,3996.63,Payment,4894
1370,6083,2026-02-05 00:00:00,110932.04,Payment,25367
15,6084,2023-03-05 00:00:00,15870.65,Payment,14963
684,6085,2024-06-22 00:00:00,11495.61,Payment,20950
454,6086,2022-05-16 00:00:00,27310.93,Payment,11139
1294,6087,2025-02-08 00:00:00,19628.04,Payment,23815
685,6088,2024-08-22 00:00:00,5140.49,Payment,21702
1750,6089,2021-07-17 00:00:00,298.26,Payment,7233
1287,6090,2022-07-24 00:00:00,15973.03,Payment,12065
1223,6091,2025-01-15 00:00:00,817.32,Payment,23484
1867,6092,2021-03-19 00:00:00,5742.87,Payment,5677
1829,6093,2021-03-20 00:00:00,29350.53,Payment,5698
411,6094,2020-07-01 00:00:00,5416.09,Payment,2232
1814,6095,2024-07-31 00:00:00,11090.75,Payment,21392
1697,6096,2020-05-31 00:00:00,11322.82,Payment,1838
131,6097,2020-12-30 00:00:00,2741.46,Payment,4645
89,6098,2026-02-07 00:00:00,104270.11,Payment,25798
1414,6099,2026-01-17 00:00:00,109632.14,Payment,26435
1402,6100,2021-06-06 00:00:00,9431.22,Payment,6763
972,6101,2023-01-09 00:00:00,15464.80,Payment,14292
1688,6102,2026-01-29 00:00:00,105648.39,Payment,26272
428,6103,2023-11-24 00:00:00,5470.36,Payment,18266
791,6104,2022-07-05 00:00:00,2036.63,Payment,11807
721,6105,2022-12-15 00:00:00,12023.71,Payment,13953
1553,6106,2024-03-12 00:00:00,2839.97,Payment,19658
1056,6107,2024-10-18 00:00:00,13829.55,Payment,22363
348,6108,2020-06-19 00:00:00,2101.04,Payment,2078
1490,6109,2021-11-21 00:00:00,5678.88,Payment,8901
1705,6110,2024-05-05 00:00:00,27522.96,Payment,20339
309,6111,2021-03-25 00:00:00,7842.99,Payment,5764
1528,6112,2021-02-04 00:00:00,11736.65,Payment,5108
1954,6113,2020-03-11 00:00:00,7951.70,Payment,833
1865,6114,2026-01-06 00:00:00,108280.43,Payment,26172
605,6115,2026-01-15 00:00:00,101601.32,Payment,25891
1178,6116,2023-10-31 00:00:00,4665.19,Payment,17942
1874,6117,2022-01-07 00:00:00,4546.14,Payment,9528
580,6118,2022-05-27 00:00:00,1208.18,Payment,11290
1287,6119,2022-01-12 00:00:00,1736.72,Payment,9589
739,6120,2022-10-31 00:00:00,4511.52,Payment,13382
341,6121,2026-02-18 00:00:00,105619.77,Payment,26400
1108,6122,2023-09-07 00:00:00,3840.00,Payment,17297
218,6123,2021-03-09 00:00:00,13630.69,Payment,5530
761,6124,2024-01-29 00:00:00,5709.29,Payment,19105
1922,6125,2023-09-29 00:00:00,3841.05,Payment,17583
1954,6126,2020-03-21 00:00:00,2544.29,Payment,944
330,6127,2023-05-05 00:00:00,2725.12,Payment,15763
921,6128,2026-01-09 00:00:00,102907.14,Payment,26337
644,6129,2024-03-03 00:00:00,4574.46,Payment,19526
1496,6130,2026-02-19 00:00:00,105657.60,Payment,25987
732,6131,2024-02-29 00:00:00,2942.81,Payment,19492
1571,6132,2021-07-12 00:00:00,8988.86,Payment,7187
284,6133,2026-01-19 00:00:00,105633.60,Payment,25305
341,6134,2022-07-10 00:00:00,3216.60,Payment,11884
824,6135,2020-12-08 00:00:00,5106.87,Payment,4353
1704,6136,2024-10-21 00:00:00,3285.66,Payment,22424
346,6137,2022-05-09 00:00:00,3807.03,Payment,11071
755,6138,2026-02-02 00:00:00,105632.50,Payment,25397
1372,6139,2021-08-28 00:00:00,2488.44,Payment,7792
1251,6140,2026-01-14 00:00:00,114947.34,Payment,26214
1027,6141,2025-03-26 00:00:00,5095.86,Payment,24440
529,6142,2022-11-28 00:00:00,5324.33,Payment,13744
1355,6143,2020-09-10 00:00:00,1010.36,Payment,3173
1420,6144,2023-11-12 00:00:00,9265.90,Payment,18107
81,6145,2023-09-25 00:00:00,11984.74,Payment,17518
669,6146,2024-10-06 00:00:00,415.45,Payment,22235
1415,6147,2024-12-27 00:00:00,6574.30,Payment,23248
889,6148,2025-03-30 00:00:00,3159.82,Payment,24490
1753,6149,2023-12-19 00:00:00,5506.74,Payment,18579
1885,6150,2023-12-10 00:00:00,688.80,Payment,18462
1296,6151,2024-10-29 00:00:00,2807.41,Payment,22519
552,6152,2023-10-25 00:00:00,7819.18,Payment,17886
1099,6153,2020-10-22 00:00:00,21791.85,Payment,3709
1830,6154,2020-05-18 00:00:00,17577.33,Payment,1671
1140,6155,2020-01-03 00:00:00,11463.12,Payment,40
7,6156,2023-12-14 00:00:00,14314.65,Payment,18527
330,6157,2021-03-22 00:00:00,37275.93,Payment,5712
949,6158,2020-12-27 00:00:00,13409.37,Payment,4618
229,6159,2023-11-12 00:00:00,525.20,Payment,18100
314,6160,2026-01-16 00:00:00,97625.39,Payment,25881
774,6161,2022-01-09 00:00:00,6880.85,Payment,9554
969,6162,2026-01-22 00:00:00,98898.64,Payment,26196
1,6163,2026-02-17 00:00:00,112334.31,Payment,26031
1326,6164,2022-03-07 00:00:00,16135.26,Payment,10287
1448,6165,2021-08-23 00:00:00,1130.38,Payment,7710
973,6166,2026-02-03 00:00:00,106924.27,Payment,25959
236,6167,2022-12-29 00:00:00,2187.24,Payment,14172
1714,6168,2024-03-16 00:00:00,9216.96,Payment,19730
991,6169,2023-06-23 00:00:00,5723.83,Payment,16325
43,6170,2024-10-19 00:00:00,9652.94,Payment,22381
1319,6171,2026-01-27 00:00:00,105605.58,Payment,25930
765,6172,2022-12-10 00:00:00,16320.32,Payment,13897
278,6173,2020-07-12 00:00:00,985.22,Payment,2374
631,6174,2020-05-24 00:00:00,7871.83,Payment,1736
1799,6175,2022-01-19 00:00:00,12928.30,Payment,9672
1052,6176,2026-01-12 00:00:00,108313.58,Payment,26235
875,6177,2026-01-06 00:00:00,104242.74,Payment,26193
1396,6178,2020-10-06 00:00:00,8585.51,Payment,3499
585,6179,2020-04-23 00:00:00,3460.71,Payment,1352
444,6180,2024-10-08 00:00:00,528.51,Payment,22263
465,6181,2021-08-04 00:00:00,459.48,Payment,7495
1614,6182,2024-09-14 00:00:00,17494.66,Payment,21979
794,6183,2020-09-19 00:00:00,4779.60,Payment,3289
200,6184,2026-02-06 00:00:00,117647.96,Payment,25535
474,6185,2025-02-09 00:00:00,2206.04,Payment,23852
819,6186,2025-05-17 00:00:00,1055.74,Payment,25079
267,6187,2026-01-10 00:00:00,109593.64,Payment,26079
1913,6188,2025-03-12 00:00:00,37.82,Payment,24252
831,6189,2025-04-21 00:00:00,13250.89,Payment,24735
1755,6190,2023-03-24 00:00:00,22225.77,Payment,15219
1813,6191,2023-12-06 00:00:00,29455.86,Payment,18409
536,6192,2020-01-12 00:00:00,3484.53,Payment,117
469,6193,2022-07-28 00:00:00,936.36,Payment,12147
1706,6194,2023-03-21 00:00:00,10191.12,Payment,15192
896,6195,2022-06-29 00:00:00,3700.80,Payment,11737
1444,6196,2020-02-09 00:00:00,6611.26,Payment,463
510,6197,2021-03-14 00:00:00,12914.60,Payment,5603
277,6198,2023-07-30 00:00:00,19337.48,Payment,16801
267,6199,2021-03-31 00:00:00,19418.79,Payment,5872
238,6200,2021-07-21 00:00:00,3169.08,Payment,7308
1565,6201,2021-09-14 00:00:00,8849.27,Payment,8019
762,6202,2026-01-13 00:00:00,109618.23,Payment,25715
1255,6203,2020-09-07 00:00:00,48.76,Payment,3141
1102,6204,2022-11-21 00:00:00,20318.17,Payment,13628
1756,6205,2022-07-07 00:00:00,19167.08,Payment,11830
1036,6206,2021-05-08 00:00:00,14859.04,Payment,6387
1144,6207,2024-02-08 00:00:00,23311.36,Payment,19228
828,6208,2021-12-08 00:00:00,644.19,Payment,9107
1143,6209,2021-04-04 00:00:00,1100.20,Payment,5918
110,6210,2023-12-28 00:00:00,22017.55,Payment,18687
1176,6211,2024-10-21 00:00:00,3708.63,Payment,22422
1191,6212,2023-11-21 00:00:00,1483.02,Payment,18205
1533,6213,2022-05-24 00:00:00,3552.47,Payment,11251
1030,6214,2021-04-18 00:00:00,15512.70,Payment,6114
670,6215,2020-08-28 00:00:00,21391.54,Payment,2993
350,6216,2022-01-26 00:00:00,12384.31,Payment,9766
1149,6217,2020-01-15 00:00:00,15346.83,Payment,161
434,6218,2026-02-19 00:00:00,116339.08,Payment,25485
1241,6219,2026-01-23 00:00:00,112342.44,Payment,25740
592,6220,2024-10-17 00:00:00,13884.47,Payment,22364
561,6221,2024-12-13 00:00:00,8172.29,Payment,23059
1798,6222,2020-11-22 00:00:00,3987.03,Payment,4127
1132,6223,2021-06-04 00:00:00,20181.00,Payment,6740
933,6224,2021-07-01 00:00:00,21669.53,Payment,7030
1981,6225,2023-03-17 00:00:00,1095.76,Payment,15138
216,6226,2023-10-12 00:00:00,12417.36,Payment,17719
1764,6227,2026-02-19 00:00:00,106956.32,Payment,26274
63,6228,2026-01-26 00:00:00,109649.78,Payment,26395
1309,6229,2026-02-14 00:00:00,100263.89,Payment,25371
377,6230,2022-01-10 00:00:00,1002.28,Payment,9552
110,6231,2026-01-11 00:00:00,110960.51,Payment,26055
1252,6232,2026-02-17 00:00:00,108310.15,Payment,26259
782,6233,2025-03-09 00:00:00,17896.85,Payment,24202
746,6234,2021-10-12 00:00:00,4373.95,Payment,8376
1649,6235,2025-03-11 00:00:00,7052.84,Payment,24250
1221,6236,2021-12-01 00:00:00,7667.38,Payment,9034
303,6237,2023-09-25 00:00:00,4311.88,Payment,17537
1166,6238,2023-07-27 00:00:00,9999.15,Payment,16757
316,6239,2026-01-21 00:00:00,112276.49,Payment,25953
1143,6240,2020-03-15 00:00:00,6279.56,Payment,882
1520,6241,2020-01-24 00:00:00,24747.73,Payment,269
1446,6242,2026-02-07 00:00:00,102957.85,Payment,26287
771,6243,2024-10-24 00:00:00,8787.08,Payment,22472
1449,6244,2026-01-25 00:00:00,105634.85,Payment,26148
378,6245,2026-02-01 00:00:00,109626.66,Payment,26028
507,6246,2026-02-18 00:00:00,108243.48,Payment,25272
1105,6247,2025-05-20 00:00:00,4253.92,Payment,25136
398,6248,2020-06-18 00:00:00,6853.04,Payment,2075
1366,6249,2023-04-23 00:00:00,13730.80,Payment,15624
1928,6250,2023-04-14 00:00:00,19486.07,Payment,15515
707,6251,2021-12-11 00:00:00,9872.74,Payment,9165
1009,6252,2021-01-30 00:00:00,14194.49,Payment,5042
1915,6253,2021-10-17 00:00:00,10654.67,Payment,8432
661,6254,2021-09-30 00:00:00,3123.87,Payment,8212
178,6255,2021-12-07 00:00:00,2736.57,Payment,9088
245,6256,2020-11-12 00:00:00,2087.86,Payment,3998
640,6257,2023-01-28 00:00:00,8718.81,Payment,14515
754,6258,2025-03-04 00:00:00,20113.50,Payment,24141
1082,6259,2025-03-02 00:00:00,23871.18,Payment,24112
98,6260,2023-07-23 00:00:00,7360.51,Payment,16708
1792,6261,2020-05-09 00:00:00,10667.40,Payment,1546
531,6262,2022-08-03 00:00:00,8387.08,Payment,12190
1265,6263,2023-03-02 00:00:00,8730.30,Payment,14917
343,6264,2021-01-05 00:00:00,21791.87,Payment,4714
491,6265,2023-01-28 00:00:00,1637.74,Payment,14525
